,VTa,VYMIa,VSSa,SONYa,CHEKa,VTVa,VYMa,ERUSa,VBRa,VTp,VYMIp,VSSp,SONYp,CHEKp,VTVp,VYMp,ERUSp,VBRp,VT_1p,VYMI_1p,VSS_1p,SONY_1p,CHEK_1p,VTV_1p,VYM_1p,ERUS_1p,VBR_1p
12,94.59937281695602,-23.375446532809292,-1.5096613424248062e-05,5.075167877066633e-07,2.2230171680348576e-05,-7.036671747305718,-4.810168359176828,0.0,-2.4226772151466776,0.028501591710246185,0.0019404538187677693,0.008679623002528659,0.08458960923589397,-0.5666666762997407,-0.0046181531863178065,-0.005890652578425478,0.0,-0.056733740804259365,-0.031795503554269716,-0.033281587178847404,-0.03147918682800516,-0.06572766950137991,0.08196721439622995,-0.032367659821448694,-0.03511769840894106,0.0,-0.0225735841649088
13,102.80764211711266,0.00015612640436302172,-3.566561679235747e-05,3.7252566329470937e-06,-4.7198249376378953e-05,4.688825561061094e-05,7.40356252890706e-05,0.0,-3.336960560318403e-05,0.014225341255465773,0.035189632188316215,0.015745217958911848,-0.010810847660645884,-0.048951004063202935,0.017739441024943958,0.012701310932927968,0.0,-0.009574119709312882,0.028501591710246185,0.0019404538187677693,0.008679623002528659,0.08458960923589397,-0.5666666762997407,-0.0046181531863178065,-0.005890652578425478,0.0,-0.056733740804259365
14,0.005754952486768161,53.423287483982676,4.5331976139095786e-05,1.2149529169391826e-06,1.051846663813194e-05,-0.00016888510549506464,-3.295330520813877e-05,0.0,7.117202630979591e-05,-0.012098567645958147,-0.04771556204686068,-0.0349676399971766,0.04494255449525092,0.1029411648693383,-0.04119223085923596,-0.051291604837872665,0.0,-0.03421537950560265,0.014225341255465773,0.035189632188316215,0.015745217958911848,-0.010810847660645884,-0.048951004063202935,0.017739441024943958,0.012701310932927968,0.0,-0.009574119709312882
15,-18.11765028414311,-80.91996925766671,98.51304507299153,-4.2737461569686275e-06,3.667978273824701e-05,-7.439458064860673,-5.532813974128999,0.0,-2.2630376460944603,0.058079649900412755,0.05411596702862224,0.04091928687282587,-0.03906079137586893,0.9066665967305502,0.061337609304213225,0.05510793528080652,0.0,0.0951858908177493,-0.012098567645958147,-0.04771556204686068,-0.0349676399971766,0.04494255449525092,0.1029411648693383,-0.04119223085923596,-0.051291604837872665,0.0,-0.03421537950560265
16,0.005330926692749927,0.0006696994159938185,-3.034301346360735e-05,2.6470132183931128e-06,-3.941237389426533e-05,-0.00011408382943045581,-0.00018899038707331783,0.0,2.313565721578925e-05,0.03722407244529214,0.043670725491134474,0.04933024698477301,0.0395379556019066,0.220279768373841,0.034553236150164174,0.040162158892409046,0.0,0.05435302380912842,0.058079649900412755,0.05411596702862224,0.04091928687282587,-0.03906079137586893,0.9066665967305502,0.061337609304213225,0.05510793528080652,0.0,0.0951858908177493
17,51.060088229430676,157.3187770237828,2.5776986944947566e-05,-4.564947701624078e-06,-2.6762489937937062e-05,0.00011614688764893799,154.7781350732049,0.0,-2.4327273195012822e-05,-0.02843229123376676,-0.041085382049422726,-0.03829901359516606,-0.11121790814551179,-0.16618908943299485,-0.02380800466292285,-0.023928171174651524,0.0,-0.034061528661610975,0.03722407244529214,0.043670725491134474,0.04933024698477301,0.0395379556019066,0.220279768373841,0.034553236150164174,0.040162158892409046,0.0,0.05435302380912842
18,-723.4635886971146,-47.84402944628073,-3.149690016805039,-1.509032841795488e-06,16.43189976672602,-7.088514861286512,147.64236089882343,0.0,-2.195644171004915,-0.042547741084133235,-0.01100992593611222,-0.04257299741378757,-0.009376111989493648,0.4639175612483793,-0.03280899278538453,-0.03353970591815282,0.0,-0.04808202397653006,-0.02843229123376676,-0.041085382049422726,-0.03829901359516606,-0.11121790814551179,-0.16618908943299485,-0.02380800466292285,-0.023928171174651524,0.0,-0.034061528661610975
19,-0.0001614401758160966,-0.00017699071577226277,9.878382343231351e-07,7.691651120467213e-07,4.09596327891029,8.58812597925862e-05,0.0052082669451465335,0.0,2.5629839683460887e-05,-0.029190736427253113,-0.030053281932847252,-0.049058381940739734,0.007766040058346674,-0.19953053929160358,-0.02639027246440905,-0.027777887038251788,0.0,-0.04840434860723456,-0.042547741084133235,-0.01100992593611222,-0.04257299741378757,-0.009376111989493648,0.4639175612483793,-0.03280899278538453,-0.03353970591815282,0.0,-0.04808202397653006
20,1.2827538284909679e-05,1.3902246169691352,1.5598754089296563e-05,7.2252229301739135e-06,-20.18404526035829,-0.00018200363706455391,-0.00519585363178976,0.0,-3.603799518714368e-05,0.09009506276945937,0.06946521928694323,0.093672613134227,0.03491864888526328,-0.14692086607888913,0.06679591364484937,0.06261832388376128,0.0,0.08657847140486076,-0.029190736427253113,-0.030053281932847252,-0.049058381940739734,0.007766040058346674,-0.19953053929160358,-0.02639027246440905,-0.027777887038251788,0.0,-0.04840434860723456
21,-16.002908451438316,-60.38286865668215,-11.130566865072865,-6.128934728621971e-06,-0.3437516104141878,-7.837747484407828,-9.61330141174301,0.0,-2.6380805923251955,0.0515751788624002,0.049546076470612536,0.06065013757553618,0.10168709486315822,-0.2849776620881665,0.05089971288566902,0.05625139755366057,0.0,0.09844390595249884,0.09009506276945937,0.06946521928694323,0.093672613134227,0.03491864888526328,-0.14692086607888913,0.06679591364484937,0.06261832388376128,0.0,0.08657847140486076
